stock,company_name,market_cap,sector,industry,exchange,dividend_yield,roce,roe,last_updated
FDC.NS,FDC LIMITED,8474,Healthcare,Drug Manufacturers - Specialty & Generic,NSE,2.12,0.0,0.0,2025-09-07 19:55:29
JUNIPER.NS,JUNIPER HOTELS LIMITED,8451,Consumer Cyclical,Lodging,NSE,0.0,0.0,0.0,2025-09-07 19:55:30
MEDPLUS.NS,MEDPLUS HEALTH SERVICES LIMITED,8450,Healthcare,Pharmaceutical Retailers,NSE,0.0,0.0,0.0,2025-09-07 19:55:30
GALLANTT.NS,GALLANTT ISPAT LIMITED,8386,Basic Materials,Steel,NSE,0.2,0.0,0.0,2025-09-07 19:55:31
KTKBANK.NS,THE KARNATAKA BANK LIMITED,8346,Financial Services,Banks - Regional,NSE,2.87,0.0,0.0,2025-09-07 19:55:31
MAHLIFE.NS,MAHINDRA LIFESPACE DEVELOPERS LIMITED,8326,Real Estate,Real Estate - Development,NSE,0.77,0.0,0.0,2025-09-07 19:55:32
TCI.NS,TRANSPORT CORPORATION OF INDIA LIMITED,8323,Industrials,Integrated Freight & Logistics,NSE,1.09,0.0,0.0,2025-09-07 19:55:32
TVSSCS.NS,TVS SUPPLY CHAIN SOLUTIONS LIMITED,8318,Industrials,Integrated Freight & Logistics,NSE,0.0,0.0,0.0,2025-09-07 19:55:33
GANESHHOUC.NS,GANESH HOUSING CORPORATION LIMITED,8317,Real Estate,Real Estate - Development,NSE,0.58,0.0,0.0,2025-09-07 19:55:33
ANURAS.NS,ANUPAM RASAYAN INDIA LIMITED,8259,Basic Materials,Specialty Chemicals,NSE,0.14,0.0,0.0,2025-09-07 19:55:33
GMRP&UI.NS,GMR POWER AND URBAN INFRA LIMITED,8215,Energy,Thermal Coal,NSE,0.0,0.0,0.0,2025-09-07 19:55:34
SUNTECK.NS,SUNTECK REALTY LIMITED,8181,Real Estate,Real Estate - Development,NSE,0.34,0.0,0.0,2025-09-07 19:55:34
EMBDL.NS,EQUINOX INDIA DEVELOPMENTS LIMITED,8157,Real Estate,Real Estate - Diversified,NSE,0.0,0.0,0.0,2025-09-07 19:55:35
RTNPOWER.NS,RATTANINDIA POWER LIMITED,8117,Utilities,Utilities - Independent Power Producers,NSE,0.0,0.0,0.0,2025-09-07 19:55:35
MHRIL.NS,MAHINDRA HOLIDAYS & RESORTS INDIA LIMITED,8091,Consumer Cyclical,Resorts & Casinos,NSE,0.0,0.0,0.0,2025-09-07 19:55:36
RAJESHEXPO.NS,RAJESH EXPORTS LIMITED,8090,Consumer Cyclical,Luxury Goods,NSE,0.0,0.0,0.0,2025-09-07 19:55:36
GARFIBRES.NS,GARWARE TECHNICAL FIBRES LIMITED,8080,Consumer Cyclical,Textile Manufacturing,NSE,0.2,0.0,0.0,2025-09-07 19:55:37
EPIGRAL.NS,EPIGRAL LIMITED,8076,Basic Materials,Chemicals,NSE,0.62,0.0,0.0,2025-09-07 19:55:37
JKPAPER.NS,JK PAPER LIMITED,8067,Basic Materials,Paper & Paper Products,NSE,1.25,0.0,0.0,2025-09-07 19:55:38
SHOPERSTOP.NS,SHOPPERS STOP LIMITED,8062,Consumer Cyclical,Department Stores,NSE,0.0,0.0,0.0,2025-09-07 19:55:38
INFIBEAM.NS,INFIBEAM AVENUES LIMITED,8033,Technology,Software - Infrastructure,NSE,0.29,0.0,0.0,2025-09-07 19:55:39
EPL.NS,EPL LIMITED,8023,Consumer Cyclical,Packaging & Containers,NSE,2.18,0.0,0.0,2025-09-07 19:55:39
MOIL.NS,MOIL LIMITED,8002,Basic Materials,Other Industrial Metals & Mining,NSE,1.87,0.0,0.0,2025-09-07 19:55:40
ASTRAMICRO.NS,ASTRA MICROWAVE PRODUCTS LIMITED,8000,Technology,Communication Equipment,NSE,0.22,0.0,0.0,2025-09-07 19:55:40
CHEMPLASTS.NS,CHEMPLAST SANMAR LIMITED,7987,Basic Materials,Chemicals,NSE,0.0,0.0,0.0,2025-09-07 19:55:41
SANDUMA.NS,SANDUR MANGANESE & IRON ORES LIMITED,7977,Basic Materials,Steel,NSE,0.27,0.0,0.0,2025-09-07 19:55:41
AHLUCONT.NS,AHLUWALIA CONTRACTS (INDIA) LIMITED,7917,Industrials,Engineering & Construction,NSE,0.06,0.0,0.0,2025-09-07 19:55:42
EMIL.NS,ELECTRONICS MART INDIA LIMITED,7850,Consumer Cyclical,Specialty Retail,NSE,0.0,0.0,0.0,2025-09-07 19:55:42
DIACABS.NS,DIAMOND POWER INFRASTRUCTURE LIMITED,7829,Industrials,Specialty Industrial Machinery,NSE,0.0,0.0,0.0,2025-09-07 19:55:43
UJJIVANSFB.NS,UJJIVAN SMALL FINANCE BANK LIMITED,7724,Financial Services,Banks - Regional,NSE,3.16,0.0,0.0,2025-09-07 19:55:43
SHILPAMED.NS,SHILPA MEDICARE LIMITED,7670,Healthcare,Drug Manufacturers - Specialty & Generic,NSE,0.12,0.0,0.0,2025-09-07 19:55:44
INDIASHLTR.NS,INDIA SHELTER FINANCE CORPORATION LIMITED,7652,Financial Services,Mortgage Finance,NSE,0.56,0.0,0.0,2025-09-07 19:55:44
PARADEEP.NS,PARADEEP PHOSPHATES LIMITED,7652,Basic Materials,Agricultural Inputs,NSE,0.5,0.0,0.0,2025-09-07 19:55:45
ETHOSLTD.NS,ETHOS LIMITED,7575,Consumer Cyclical,Luxury Goods,NSE,0.0,0.0,0.0,2025-09-07 19:55:45
ICIL.NS,INDO COUNT INDUSTRIES LIMITED,7532,Consumer Cyclical,Textile Manufacturing,NSE,0.85,0.0,0.0,2025-09-07 19:55:45
VMART.NS,V-MART RETAIL LIMITED,7497,Consumer Cyclical,Department Stores,NSE,0.0,0.0,0.0,2025-09-07 19:55:46
LXCHEM.NS,LAXMI ORGANIC INDUSTRIES LIMITED,7495,Basic Materials,Specialty Chemicals,NSE,0.24,0.0,0.0,2025-09-07 19:55:47
WELENT.NS,WELSPUN ENTERPRISES LIMITED,7485,Industrials,Engineering & Construction,NSE,0.61,0.0,0.0,2025-09-07 19:55:47
HCC.NS,HINDUSTAN CONSTRUCTION COMPANY LIMITED,7458,Industrials,Engineering & Construction,NSE,0.0,0.0,0.0,2025-09-07 19:55:47
DBL.NS,DILIP BUILDCON LIMITED,7451,Industrials,Engineering & Construction,NSE,0.21,0.0,0.0,2025-09-07 19:55:48
MIDHANI.NS,MISHRA DHATU NIGAM LIMITED,7439,Basic Materials,Steel,NSE,0.4,0.0,0.0,2025-09-07 19:55:48
PDSL.NS,PDS LIMITED,7428,Industrials,Specialty Business Services,NSE,1.05,0.0,0.0,2025-09-07 19:55:49
MANINFRA.NS,MAN INFRACONSTRUCTION LIMITED,7423,Industrials,Engineering & Construction,NSE,0.56,0.0,0.0,2025-09-07 19:55:49
IFBIND.NS,IFB INDUSTRIES LIMITED,7400,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NSE,0.0,0.0,0.0,2025-09-07 19:55:50
TRANSRAILL.NS,TRANSRAIL LIGHTING LIMITED,7380,Industrials,Engineering & Construction,NSE,0.1,0.0,0.0,2025-09-07 19:55:50
DHANUKA.NS,DHANUKA AGRITECH LIMITED,7364,Basic Materials,Agricultural Inputs,NSE,0.12,0.0,0.0,2025-09-07 19:55:51
TMB.NS,TAMILNAD MERCANTILE BANK LIMITED,7325,Financial Services,Banks - Regional,NSE,2.6,0.0,0.0,2025-09-07 19:55:51
ORCHPHARMA.NS,ORCHID PHARMA LIMITED,7306,Healthcare,Drug Manufacturers - Specialty & Generic,NSE,0.0,0.0,0.0,2025-09-07 19:55:52
NAZARA.NS,NAZARA TECHNOLOGIES LIMITED,7295,Communication Services,Electronic Gaming & Multimedia,NSE,0.0,0.0,0.0,2025-09-07 19:55:52
RESPONIND.NS,RESPONSIVE INDUSTRIES LIMITED,7294,Basic Materials,Specialty Chemicals,NSE,0.05,0.0,0.0,2025-09-07 19:55:53
EMUDHRA.NS,EMUDHRA LIMITED,7270,Technology,Software - Application,NSE,0.18,0.0,0.0,2025-09-07 19:55:53
ARVINDFASN.NS,ARVIND FASHIONS LIMITED,7253,Consumer Cyclical,Apparel Manufacturing,NSE,0.3,0.0,0.0,2025-09-07 19:55:54
DODLA.NS,DODLA DAIRY LIMITED,7251,Consumer Defensive,Food Distribution,NSE,0.27,0.0,0.0,2025-09-07 19:55:54
SUNDARMHLD.NS,SUNDARAM FINANCE HOLDINGS LIMITED,7155,Financial Services,Asset Management,NSE,1.2,0.0,0.0,2025-09-07 19:55:55
BALUFORGE.NS,BALU FORGE INDUSTRIES LIMITED,7094,Industrials,Metal Fabrication,NSE,0.02,0.0,0.0,2025-09-07 19:55:55
TIIL.NS,TECHNOCRAFT INDUSTRIES (INDIA) LIMITED,7082,Industrials,Tools & Accessories,NSE,0.81,0.0,0.0,2025-09-07 19:55:56
INDIGOPNTS.NS,INDIGO PAINTS LIMITED,7070,Basic Materials,Specialty Chemicals,NSE,0.31,0.0,0.0,2025-09-07 19:55:56
SUPRAJIT.NS,SUPRAJIT ENGINEERING LIMITED,7066,Consumer Cyclical,Auto Parts,NSE,0.65,0.0,0.0,2025-09-07 19:55:57
BALAMINES.NS,BALAJI AMINES LIMITED,7066,Basic Materials,Specialty Chemicals,NSE,0.74,0.0,0.0,2025-09-07 19:55:57
GREENLAM.NS,GREENLAM INDUSTRIES LIMITED,7064,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NSE,0.17,0.0,0.0,2025-09-07 19:55:58
SPARC.NS,SUN PHARMA ADVANCED RESEARCH COMPANY LIMITED,7063,Healthcare,Drug Manufacturers - Specialty & Generic,NSE,0.0,0.0,0.0,2025-09-07 19:55:58
JINDWORLD.NS,JINDAL WORLDWIDE LIMITED,7004,Consumer Cyclical,Textile Manufacturing,NSE,0.11,0.0,0.0,2025-09-07 19:55:58
SUDARSCHEM.NS,SUDARSHAN CHEMICAL INDUSTRIES LIMITED,7002,Basic Materials,Specialty Chemicals,NSE,0.49,0.0,0.0,2025-09-07 19:55:59
UNIMECH.NS,UNIMECH AEROSPACE AND MANUFACTURING LIMITED,6999,Industrials,Aerospace & Defense,NSE,0.0,0.0,0.0,2025-09-07 19:55:59
GABRIEL.NS,GABRIEL INDIA LIMITED,6965,Consumer Cyclical,Auto Parts,NSE,0.39,0.0,0.0,2025-09-07 19:56:00
ASHOKA.NS,ASHOKA BUILDCON LIMITED,6945,Industrials,Engineering & Construction,NSE,0.0,0.0,0.0,2025-09-07 19:56:00
VIPIND.NS,VIP INDUSTRIES LIMITED,6924,Consumer Cyclical,Footwear & Accessories,NSE,0.0,0.0,0.0,2025-09-07 19:56:01
SURYAROSNI.NS,SURYA ROSHNI LIMITED,6913,Basic Materials,Steel,NSE,2.03,0.0,0.0,2025-09-07 19:56:01
BLACKBUCK.NS,ZINKA LOGISTICS SOLUTIONS LIMITED,6887,Technology,Software - Application,NSE,0.0,0.0,0.0,2025-09-07 19:56:02
KRBL.NS,KRBL LIMITED,6831,Consumer Defensive,Packaged Foods,NSE,0.77,0.0,0.0,2025-09-07 19:56:02
GOKEX.NS,GOKALDAS EXPORTS LIMITED,6802,Consumer Cyclical,Apparel Manufacturing,NSE,0.0,0.0,0.0,2025-09-07 19:56:03
SHARDAMOTR.NS,SHARDA MOTOR INDUSTRIES LIMITED,6777,Consumer Cyclical,Auto Parts,NSE,1.54,0.0,0.0,2025-09-07 19:56:03
AMIORG.NS,AMI ORGANICS LIMITED,6771,Materials,Specialty Chemicals,NSE,0.0,0.0,0.0,2025-09-07 19:56:05
NESCO.NS,NESCO LIMITED,6745,Industrials,Conglomerates,NSE,0.46,0.0,0.0,2025-09-07 19:56:05
KESORAMIND.NS,KESORAM INDUSTRIES LIMITED,6677,Basic Materials,Building Materials,NSE,0.0,0.0,0.0,2025-09-07 19:56:06
HNDFDS.NS,HINDUSTAN FOODS LIMITED,6650,Industrials,Conglomerates,NSE,0.0,0.0,0.0,2025-09-07 19:56:06
ORIENTCEM.NS,ORIENT CEMENT LIMITED,6624,Basic Materials,Building Materials,NSE,0.22,0.0,0.0,2025-09-07 19:56:07
SOUTHBANK.NS,THE SOUTH INDIAN BANK LIMITED,6558,Financial Services,Banks - Regional,NSE,1.4,0.0,0.0,2025-09-07 19:56:07
TARC.NS,TARC LIMITED,6543,Real Estate,Real Estate - Development,NSE,0.0,0.0,0.0,2025-09-07 19:56:08
BORORENEW.NS,BOROSIL RENEWABLES LIMITED,6529,Technology,Solar,NSE,0.0,0.0,0.0,2025-09-07 19:56:08
TDPOWERSYS.NS,TD POWER SYSTEMS LIMITED,6506,Industrials,Specialty Industrial Machinery,NSE,0.24,0.0,0.0,2025-09-07 19:56:09
EASEMYTRIP.NS,EASY TRIP PLANNERS LIMITED,6474,Consumer Cyclical,Travel Services,NSE,0.0,0.0,0.0,2025-09-07 19:56:09
NIITMTS.NS,NIIT LEARNING SYSTEMS LIMITED,6463,Consumer Defensive,Education & Training Services,NSE,0.89,0.0,0.0,2025-09-07 19:56:10
BANSALWIRE.NS,BANSAL WIRE INDUSTRIES LIMITED,6419,Basic Materials,Steel,NSE,0.0,0.0,0.0,2025-09-07 19:56:10
RALLIS.NS,RALLIS INDIA LIMITED,6409,Basic Materials,Agricultural Inputs,NSE,0.7,0.0,0.0,2025-09-07 19:56:11
PRIVISCL.NS,PRIVI SPECIALITY CHEMICALS LIMITED,6386,Basic Materials,Specialty Chemicals,NSE,0.22,0.0,0.0,2025-09-07 19:56:11
CEIGALL.NS,CEIGALL INDIA LIMITED,6366,Industrials,Engineering & Construction,NSE,0.18,0.0,0.0,2025-09-07 19:56:12
JAICORPLTD.NS,JAI CORP LIMITED,6363,Basic Materials,Specialty Chemicals,NSE,0.31,0.0,0.0,2025-09-07 19:56:12
VSTIND.NS,VST INDUSTRIES LIMITED,6290,Consumer Defensive,Tobacco,NSE,3.72,0.0,0.0,2025-09-07 19:56:13
NFL.NS,NATIONAL FERTILIZERS LIMITED,6241,Basic Materials,Agricultural Inputs,NSE,1.58,0.0,0.0,2025-09-07 19:56:13
STLTECH.NS,STERLITE TECHNOLOGIES LIMITED,6241,Technology,Communication Equipment,NSE,0.0,0.0,0.0,2025-09-07 19:56:14
ICRA.NS,ICRA LIMITED,6215,Financial Services,Financial Data & Stock Exchanges,NSE,0.95,0.0,0.0,2025-09-07 19:56:14
PILANIINVS.NS,PILANI INVESTMENT AND INDUSTRIES CORPORATION LIMITED,6214,Financial Services,Asset Management,NSE,0.29,0.0,0.0,2025-09-07 19:56:15
ROLEXRINGS.NS,ROLEX RINGS LIMITED,6209,Industrials,Metal Fabrication,NSE,0.0,0.0,0.0,2025-09-07 19:56:15
AVL.NS,ADITYA VISION LIMITED,6192,Consumer Cyclical,Specialty Retail,NSE,0.22,0.0,0.0,2025-09-07 19:56:16
GOCOLORS.NS,GO FASHION (INDIA) LIMITED,6189,Consumer Cyclical,Apparel Retail,NSE,0.0,0.0,0.0,2025-09-07 19:56:16
UEL.NS,UJAAS ENERGY LIMITED,6182,Technology,Solar,NSE,0.0,0.0,0.0,2025-09-07 19:56:16
GULFOILLUB.NS,GULF OIL LUBRICANTS INDIA LIMITED,6144,Basic Materials,Specialty Chemicals,NSE,3.83,0.0,0.0,2025-09-07 19:56:17
LUXIND.NS,LUX INDUSTRIES LIMITED,6122,Consumer Cyclical,Apparel Manufacturing,NSE,0.15,0.0,0.0,2025-09-07 19:56:17
PCJEWELLER.NS,PC JEWELLER LIMITED,6114,Consumer Cyclical,Luxury Goods,NSE,0.0,0.0,0.0,2025-09-07 19:56:18
GMMPFAUDLR.NS,GMM PFAUDLER LIMITED,6091,Industrials,Specialty Industrial Machinery,NSE,0.17,0.0,0.0,2025-09-07 19:56:18
GAEL.NS,GUJARAT AMBUJA EXPORTS LIMITED,6082,Consumer Defensive,Packaged Foods,NSE,0.24,0.0,0.0,2025-09-07 19:56:19
SHAREINDIA.NS,SHARE INDIA SECURITIES LIMITED,6075,Financial Services,Capital Markets,NSE,0.84,0.0,0.0,2025-09-07 19:56:19
IXIGO.NS,LE TRAVENUES TECHNOLOGY LIMITED,6072,Consumer Cyclical,Travel Services,NSE,0.0,0.0,0.0,2025-09-07 19:56:20
AGI.NS,AGI GREENPAC LIMITED,6070,Consumer Cyclical,Packaging & Containers,NSE,0.81,0.0,0.0,2025-09-07 19:56:20
LLOYDSENT.NS,LLOYDS ENTERPRISES LIMITED,6019,Basic Materials,Steel,NSE,0.27,0.0,0.0,2025-09-07 19:56:21
PRINCEPIPE.NS,PRINCE PIPES AND FITTINGS LIMITED,6017,Industrials,Building Products & Equipment,NSE,0.15,0.0,0.0,2025-09-07 19:56:21
ADANITRANS.NS,Adani Transmission Ltd,6000,Utilities,Utilities - Regulated Electric,NSE,0.0,0.0,0.0,2025-09-07 19:56:23
PRICOLLTD.NS,PRICOL LIMITED,5993,Consumer Cyclical,Auto Parts,NSE,0.0,0.0,0.0,2025-09-07 19:56:23
GHCL.NS,GHCL LIMITED,5967,Basic Materials,Chemicals,NSE,2.16,0.0,0.0,2025-09-07 19:56:23
ALLCARGO.NS,ALLCARGO LOGISTICS LIMITED,5958,Industrials,Integrated Freight & Logistics,NSE,6.67,0.0,0.0,2025-09-07 19:56:24
JKIL.NS,J.KUMAR INFRAPROJECTS LIMITED,5953,Industrials,Engineering & Construction,NSE,0.64,0.0,0.0,2025-09-07 19:56:24
ITDC.NS,INDIA TOURISM DEVELOPMENT CORPORATION LIMITED,5950,Consumer Cyclical,Lodging,NSE,0.53,0.0,0.0,2025-09-07 19:56:25
TI.NS,TILAKNAGAR INDUSTRIES LIMITED,5922,Consumer Defensive,Beverages - Wineries & Distilleries,NSE,0.11,0.0,0.0,2025-09-07 19:56:25
HCG.NS,HEALTHCARE GLOBAL ENTERPRISES LIMITED,5915,Healthcare,Medical Care Facilities,NSE,0.0,0.0,0.0,2025-09-07 19:56:26
DBCORP.NS,D.B.CORP LIMITED,5904,Communication Services,Publishing,NSE,6.19,0.0,0.0,2025-09-07 19:56:26
SIS.NS,SIS LIMITED,5854,Industrials,Security & Protection Services,NSE,0.0,0.0,0.0,2025-09-07 19:56:27
GUJALKALI.NS,GUJARAT ALKALIES AND CHEMICALS LIMITED,5826,Basic Materials,Chemicals,NSE,2.69,0.0,0.0,2025-09-07 19:56:27
RSYSTEMS.NS,R SYSTEMS INTERNATIONAL LIMITED,5811,Technology,Information Technology Services,NSE,2.65,0.0,0.0,2025-09-07 19:56:28
PTC.NS,PTC INDIA LIMITED,5790,Utilities,Utilities - Independent Power Producers,NSE,11.1,0.0,0.0,2025-09-07 19:56:28
ENTERO.NS,ENTERO HEALTHCARE SOLUTIONS LIMITED,5768,Healthcare,Medical Distribution,NSE,0.0,0.0,0.0,2025-09-07 19:56:29
SHARDACROP.NS,SHARDA CROPCHEM LIMITED,5761,Basic Materials,Agricultural Inputs,NSE,0.98,0.0,0.0,2025-09-07 19:56:29
INOXGREEN.NS,INOX GREEN ENERGY SERVICES LIMITED,5732,Utilities,Utilities - Renewable,NSE,0.0,0.0,0.0,2025-09-07 19:56:30
AARTIPHARM.NS,AARTI PHARMALABS LIMITED,5698,Healthcare,Drug Manufacturers - Specialty & Generic,NSE,0.57,0.0,0.0,2025-09-07 19:56:30
RAIN.NS,RAIN INDUSTRIES LIMITED,5629,Basic Materials,Specialty Chemicals,NSE,0.72,0.0,0.0,2025-09-07 19:56:31
CSBBANK.NS,CSB BANK LIMITED,5623,Financial Services,Banks - Regional,NSE,0.0,0.0,0.0,2025-09-07 19:56:31
CYIENTDLM.NS,CYIENT DLM LIMITED,5617,Technology,Electronic Components,NSE,0.0,0.0,0.0,2025-09-07 19:56:32
THANGAMAYL.NS,THANGAMAYIL JEWELLERY LIMITED,5614,Consumer Cyclical,Luxury Goods,NSE,0.57,0.0,0.0,2025-09-07 19:56:32
BANCOINDIA.NS,BANCO PRODUCTS (I) LIMITED,5612,Consumer Cyclical,Auto Parts,NSE,3.61,0.0,0.0,2025-09-07 19:56:33
JSFB.NS,JANA SMALL FINANCE BANK LIMITED,5598,Financial Services,Banks - Regional,NSE,0.0,0.0,0.0,2025-09-07 19:56:33
JCHAC.NS,JOHNSON CONTROLS - HITACHI AIR CONDITIONING INDIA LIMITED,5544,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NSE,2.95,0.0,0.0,2025-09-07 19:56:34
HEMIPROP.NS,HEMISPHERE PROPERTIES INDIA LIMITED,5436,Real Estate,Real Estate - Diversified,NSE,0.0,0.0,0.0,2025-09-07 19:56:34
MTARTECH.NS,MTAR TECHNOLOGIES LIMITED,5408,Industrials,Specialty Industrial Machinery,NSE,0.0,0.0,0.0,2025-09-07 19:56:35
NPST.NS,NETWORK PEOPLE SERVICES TECHNOLOGIES LIMITED,5389,Technology,Software - Application,NSE,0.1,0.0,0.0,2025-09-07 19:56:35
ORIENTELEC.NS,ORIENT ELECTRIC LIMITED,5361,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NSE,0.73,0.0,0.0,2025-09-07 19:56:36
MANORAMA.NS,MANORAMA INDUSTRIES LIMITED,5326,Consumer Defensive,Packaged Foods,NSE,0.04,0.0,0.0,2025-09-07 19:56:36
MSTCLTD.NS,MSTC LIMITED,5304,Industrials,Conglomerates,NSE,9.09,0.0,0.0,2025-09-07 19:56:37
PAISALO.NS,PAISALO DIGITAL LIMITED,5282,Financial Services,Credit Services,NSE,0.29,0.0,0.0,2025-09-07 19:56:37
KIRLOSIND.NS,KIRLOSKAR INDUSTRIES LIMITED,5257,Industrials,Metal Fabrication,NSE,0.35,0.0,0.0,2025-09-07 19:56:37
OPTIEMUS.NS,OPTIEMUS INFRACOM LIMITED,5230,Technology,Electronics & Computer Distribution,NSE,0.0,0.0,0.0,2025-09-07 19:56:38
ANUP.NS,THE ANUP ENGINEERING LIMITED,5209,Industrials,Specialty Industrial Machinery,NSE,0.75,0.0,0.0,2025-09-07 19:56:38
EIEL.NS,ENVIRO INFRA ENGINEERS LIMITED,5182,Industrials,Engineering & Construction,NSE,0.0,0.0,0.0,2025-09-07 19:56:39
BBL.NS,BHARAT BIJLEE LIMITED,5155,Industrials,Electrical Equipment & Parts,NSE,1.16,0.0,0.0,2025-09-07 19:56:39
DYNAMATECH.NS,DYNAMATIC TECHNOLOGIES LIMITED,5117,Consumer Cyclical,Auto Parts,NSE,0.06,0.0,0.0,2025-09-07 19:56:40
MASFIN.NS,MAS FINANCIAL SERVICES LIMITED,5093,Financial Services,Credit Services,NSE,0.55,0.0,0.0,2025-09-07 19:56:40
HEIDELBERG.NS,HEIDELBERGCEMENT INDIA LIMITED,5092,Basic Materials,Building Materials,NSE,3.27,0.0,0.0,2025-09-07 19:56:41
ZAGGLE.NS,ZAGGLE PREPAID OCEAN SERVICES LIMITED,5076,Technology,Software - Infrastructure,NSE,0.0,0.0,0.0,2025-09-07 19:56:41
HERITGFOOD.NS,HERITAGE FOODS LIMITED,5066,Consumer Defensive,Packaged Foods,NSE,0.53,0.0,0.0,2025-09-07 19:56:42
VAIBHAVGBL.NS,VAIBHAV GLOBAL LIMITED,5061,Consumer Cyclical,Luxury Goods,NSE,2.77,0.0,0.0,2025-09-07 19:56:42
KSCL.NS,KAVERI SEED COMPANY LIMITED,5023,Basic Materials,Agricultural Inputs,NSE,0.42,0.0,0.0,2025-09-07 19:56:43
TEAMLEASE.NS,TEAMLEASE SERVICES LIMITED,5013,Industrials,Staffing & Employment Services,NSE,0.0,0.0,0.0,2025-09-07 19:56:43
CARTRADE.NS,CARTRADE TECH LIMITED,5001,Consumer Cyclical,Auto & Truck Dealerships,NSE,0.0,0.0,0.0,2025-09-07 19:56:44
RBA.NS,RESTAURANT BRANDS ASIA LIMITED,4973,Consumer Cyclical,Restaurants,NSE,0.0,0.0,0.0,2025-09-07 19:56:44
NEOGEN.NS,NEOGEN CHEMICALS LIMITED,4955,Basic Materials,Specialty Chemicals,NSE,0.07,0.0,0.0,2025-09-07 19:56:45
SKIPPER.NS,SKIPPER LIMITED,4920,Industrials,Engineering & Construction,NSE,0.02,0.0,0.0,2025-09-07 19:56:45
GANECOS.NS,GANESHA ECOSPHERE LIMITED,4918,Consumer Cyclical,Textile Manufacturing,NSE,0.34,0.0,0.0,2025-09-07 19:56:46
VRLLOG.NS,VRL LOGISTICS LIMITED,4917,Industrials,Trucking,NSE,2.84,0.0,0.0,2025-09-07 19:56:46
AWFIS.NS,AWFIS SPACE SOLUTIONS LIMITED,4914,Industrials,Rental & Leasing Services,NSE,0.0,0.0,0.0,2025-09-07 19:56:47
BOROLTD.NS,BOROSIL LIMITED,4881,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NSE,0.0,0.0,0.0,2025-09-07 19:56:47
GOPAL.NS,GOPAL SNACKS LIMITED,4860,Consumer Defensive,Packaged Foods,NSE,0.34,0.0,0.0,2025-09-07 19:56:48
UTKARSHBNK.NS,UTKARSH SMALL FINANCE BANK LIMITED,4859,Financial Services,Banks - Regional,NSE,2.12,0.0,0.0,2025-09-07 19:56:48
REFEX.NS,REFEX INDUSTRIES LIMITED,4856,Energy,Thermal Coal,NSE,0.14,0.0,0.0,2025-09-07 19:56:48
E2E.NS,E2E NETWORKS LIMITED,4851,Technology,Software - Infrastructure,NSE,0.0,0.0,0.0,2025-09-07 19:56:49
WONDERLA.NS,WONDERLA HOLIDAYS LIMITED,4843,Consumer Cyclical,Leisure,NSE,0.31,0.0,0.0,2025-09-07 19:56:49
ADVENZYMES.NS,ADVANCED ENZYME TECHNOLOGIES LIMITED,4820,Basic Materials,Specialty Chemicals,NSE,1.53,0.0,0.0,2025-09-07 19:56:50
BHARATRAS.NS,BHARAT RASAYAN LIMITED,4804,Basic Materials,Agricultural Inputs,NSE,0.01,0.0,0.0,2025-09-07 19:56:50
SHAILY.NS,SHAILY ENGINEERING PLASTICS LIMITED,4802,Basic Materials,Specialty Chemicals,NSE,0.09,0.0,0.0,2025-09-07 19:56:51
BAJAJHIND.NS,BAJAJ HINDUSTHAN SUGAR LIMITED,4799,Consumer Defensive,Confectioners,NSE,0.0,0.0,0.0,2025-09-07 19:56:51
UNICHEMLAB.NS,UNICHEM LABORATORIES LIMITED,4778,Healthcare,Drug Manufacturers - Specialty & Generic,NSE,0.0,0.0,0.0,2025-09-07 19:56:52
ORISSAMINE.NS,THE ORISSA MINERALS DEVELOPMENT COMPANY LIMITED,4731,Basic Materials,Other Industrial Metals & Mining,NSE,0.0,0.0,0.0,2025-09-07 19:56:52
PATELENG.NS,PATEL ENGINEERING LIMITED,4727,Industrials,Engineering & Construction,NSE,0.0,0.0,0.0,2025-09-07 19:56:53
YATHARTH.NS,YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,4724,Healthcare,Medical Care Facilities,NSE,0.0,0.0,0.0,2025-09-07 19:56:53
HARSHA.NS,HARSHA ENGINEERS INTERNATIONAL LIMITED,4720,Industrials,Tools & Accessories,NSE,0.25,0.0,0.0,2025-09-07 19:56:54
NOCIL.NS,NOCIL LIMITED,4720,Basic Materials,Specialty Chemicals,NSE,1.1,0.0,0.0,2025-09-07 19:56:54
GATEWAY.NS,GATEWAY DISTRIPARKS LIMITED,4690,Industrials,Integrated Freight & Logistics,NSE,3.1,0.0,0.0,2025-09-07 19:56:55
ROSSARI.NS,ROSSARI BIOTECH LIMITED,4689,Basic Materials,Specialty Chemicals,NSE,0.08,0.0,0.0,2025-09-07 19:56:55
JAMNAAUTO.NS,JAMNA AUTO INDUSTRIES LIMITED,4681,Consumer Cyclical,Auto Parts,NSE,2.04,0.0,0.0,2025-09-07 19:56:56
SUPRIYA.NS,SUPRIYA LIFESCIENCE LIMITED,4673,Healthcare,Biotechnology,NSE,0.15,0.0,0.0,2025-09-07 19:56:56
